,KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,Unnamed: 23,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
1099,9007918,Kepler,-1,1,1.3872069,1.7e-06,54954.746682,0.023254,0.1549,0.0268,0.0876,0.0819,0.4968,0.52,286.0084,45.356,75.7798,16.8624,11.658,6939.0,7207.0,6982.0,True,,-2147483648,3541-2296-1 ,1635378410781933568,2106440425124182400,1127136,2015.0,286.008453335,0.167635268411,45.3560822463,0.258930438289,1.77744020212,0.287612249489,-0.03644730082,1.00197781412,11.3132319243,0.791412983839,0.226371929049,0.251000314951,-0.57514756918,-0.106993719935,0.605735182762,-0.479597568512,-0.749054908752,-0.809582591057,-0.303103327751,0.120173685253,85,85,85,77,0,8,,0.396634174781,154.039771999,True,3.97213864326,6.15402364731,2.9849823477e-05,5,12,False,0.153951629996,0.0788368657231,0.0748061686754,0.0996412709355,-161.962631226,85.3674240112,24.1433830261,-6.41322660446,83,395768.273027,469.709706042,11.5311676243,NOT_AVAILABLE,75.7799480942,16.8622980702,299.92295259,67.1397452313,5.14648290342e-05
1103,10000490,Kepler,-1,1,1.4009912,1.7e-06,54954.243656,0.028582,0.0749,0.0192,0.0929,0.0762,0.5009,0.56,286.556,46.9573,77.482,17.1031,11.244,-1.0,-1.0,-1.0,True,,-2147483648,3545-2716-1 ,1635378410781933568,2130647651077605504,1523983,2015.0,286.555981786,0.186136433692,46.957342066,0.211814810201,1.37521122196,0.295865733184,-1.12040771477,0.999808794779,-0.720478404543,0.693510918578,0.271500200033,0.484860360622,-0.643664777279,-0.352098852396,0.625647187233,-0.578596651554,-0.611819267273,-0.818926692009,-0.543299376965,0.285720676184,97,97,97,90,0,7,,0.439430737485,195.172074149,True,4.37481212616,4.98787069321,3.24876018567e-05,5,14,False,0.120239056647,0.344689339399,0.4296644032,0.189395919442,-48.075088501,47.8124847412,-15.6659784317,35.1186637878,112,508802.086506,1355.27900692,11.2583978548,NOT_AVAILABLE,77.4820279343,17.102998561,302.141803375,68.5570067404,4.57318109977e-05
1110,7382250,Kepler,-1,1,1.4187322,1.7e-06,54954.984264,0.019739,0.035,0.0171,0.053,0.4087,0.504,0.68,297.0566,42.9832,77.0868,8.6967,12.011,6125.0,6399.0,6439.0,False,,-2147483648,3144-237-1  ,1635378410781933568,2078707031019108992,1099306,2015.0,297.056511682,0.197188570522,42.983167959,0.285411981674,1.99380560262,0.377345200745,-9.12312110425,1.3278893894,-6.47285987774,1.07077503606,0.195148602128,0.330990970135,-0.66961222887,-0.15187561512,0.872603714466,-0.678416728973,-0.743799388409,-0.823766589165,-0.642105340958,0.533361256123,88,88,88,79,0,9,,0.471477535472,170.5355365,True,4.67772722244,4.37204313278,3.38041463692e-05,5,13,False,0.225195214152,0.0718918666244,0.330892801285,0.482454240322,-143.216995239,40.3075408936,-0.552784860134,-2.04004669189,96,284522.259453,147.489834275,11.8894794417,NOT_AVAILABLE,77.0867826361,8.69656475557,315.541184169,62.2112409921,2.70753840646e-05
1111,8397460,Kepler,-1,1,1.4189566,1.7e-06,54954.900654,0.089928,0.0112,0.008,0.2304,0.2321,0.5162,0.84,301.4053,44.3268,79.8662,6.6683,10.204,7338.0,-9999.0,7085.0,True,,-2147483648,3162-614-1  ,1635378410781933568,2081887952517998848,2002288,2015.0,301.405317168,0.142273404164,44.3267825799,0.18980824947,1.91759294234,0.259544544599,6.13731070806,1.15533688429,2.69253794062,0.815696451836,0.536028802395,0.65209877491,-0.734108388424,-0.492499440908,0.656403124332,-0.679763019085,-0.577362000942,-0.889260828495,-0.462080568075,0.492219090462,106,106,106,104,0,2,,0.31482085048,130.125623156,True,3.21095013618,8.66375541687,2.14237970795e-05,5,17,False,0.420881599188,0.335253328085,0.10469969362,0.334663510323,-102.519203186,-87.1445388794,-2.96936845779,18.285987854,126,1471792.52488,849.620799447,10.1051535817,NOT_AVAILABLE,79.8662651103,6.66811794768,322.86930161,62.1237840201,3.15728541253e-05
1132,11447953,Kepler,-1,1,1.4988837,1.9e-06,54955.251162,0.083621,0.016,0.014,0.2399,0.2893,0.5093,0.94,287.808,49.3781,80.1589,17.2248,11.256,6412.0,6578.0,6507.0,True,,-2147483648,3550-376-1  ,1635378410781933568,2132751154260520320,752448,2015.0,287.807955584,0.139803291694,49.3780724668,0.239855946146,1.81869628159,0.290862022081,-0.998993114231,1.1229108869,-8.32891628023,0.571058716955,0.500776588917,0.428986132145,-0.538885772228,-0.307679057121,0.782520532608,-0.757990121841,-0.448262691498,-0.877971529961,-0.254582434893,0.0768941119313,106,106,103,102,3,4,,0.40635424361,295.525956767,True,4.06338119507,5.5652551651,3.33600473823e-05,5,15,False,0.317383527756,0.132028579712,0.226480513811,0.219458028674,-54.8331604004,87.2508926392,34.7039299011,12.5209283829,132,584905.453551,1559.38791669,11.1070558872,NOT_AVAILABLE,80.1589730832,17.2246739586,306.734274577,70.5546409306,2.57730155075e-05
1139,5513861,Kepler,-1,1,1.5102117,2e-06,54954.995935,0.029084,0.2534,0.2422,0.1007,0.1028,0.4994,0.57,284.3522,40.7147,70.8166,16.2521,11.638,6170.0,6380.0,6393.0,True,,-2147483648,3123-2012-1 ,1635378410781933568,2103639831571032448,1836519,2015.0,284.352156006,0.0861057711047,40.714672152,0.175566936467,1.22324802995,0.247731637252,-7.1527386981,1.24018183752,-5.74704328402,0.50263541275,0.307565540075,0.301615893841,-0.34137275815,-0.204433813691,0.780208051205,-0.739305078983,-0.396190673113,-0.910512983799,-0.0871205404401,-0.0282920915633,96,96,96,89,0,7,,0.222382146741,66.4441717628,True,2.37602472305,17.9520111084,2.81939028355e-05,5,15,False,0.467870235443,0.145545944571,0.324695497751,0.155741453171,-105.81778717,74.2589111328,26.3504962921,-28.4656734467,112,393226.010081,3394.83238744,11.5381644721,NOT_AVAILABLE,70.8165900773,16.2519992717,294.39695324,62.9435683371,5.27044435724e-06
1144,5444392,Kepler,-1,1,1.5195284,1.9e-06,54954.915115,0.031633,0.4116,0.3534,0.1079,0.1071,0.4988,0.58,290.5174,40.6968,72.7472,11.9707,11.378,5674.0,5946.0,5877.0,True,,-2147483648,3138-829-1  ,1635378410781933568,2101192078171703296,1745211,2015.0,290.517458372,0.177414946866,40.6968066435,0.282102164631,1.68042091563,0.337460137242,7.85195892349,1.16229946294,-1.52452193125,1.1633212181,0.317343235016,0.397078126669,-0.673361837864,-0.211271509528,0.759845614433,-0.663057625294,-0.713094294071,-0.838497698307,-0.443385899067,0.465278357267,80,80,78,75,2,5,,0.438834127369,218.416098374,True,4.36918306351,4.97741127014,2.95854406431e-05,5,13,False,0.268344461918,0.166218489408,0.191103205085,0.409229755402,-160.29498291,-78.2365570068,0.842442274094,-7.10714912415,96,464301.529467,8325.3841281,11.3577697781,NOT_AVAILABLE,72.74729268,11.9705306239,304.125588994,61.7271509871,1.73796925412e-05
1146,4150611,Kepler,3156,3,1.5222786,1.9e-06,54999.688801,0.003464,0.0036,-1.0,0.0023,-1.0,1.0,0.13,289.7425,39.2671,71.1671,11.8901,7.899,6623.0,6906.0,6473.0,True,,94924,            ,1635378410781933568,2100959119142939904,1304841,2015.0,289.742536216,0.34214612986,39.2671353781,0.5226008832,7.72978282207,0.464302233785,-6.94935841344,0.0351387048025,-5.96154575707,0.0381783697156,-0.274571150541,-0.0883218646049,0.407385826111,-0.158360406756,0.122453711927,-0.116822533309,0.568575203419,-0.0459460541606,0.0688913986087,-0.0483420416713,61,61,61,60,0,1,8.22545146942,1.36597452816,700.901691517,True,7.84984111786,0.523177087307,1.12785073725e-05,3,12,False,0.798669576645,0.465821266174,0.384409695864,0.245039969683,-114.623779297,75.5898895264,21.426864624,-16.4906864166,87,10035922.874,15498.4077291,8.02087677608,NOT_AVAILABLE,71.1672012256,11.8899851527,302.10640685,60.5245562743,8.29127356478e-05
1152,5733384,Kepler,-1,1,1.5467094,2e-06,55003.51199,0.087002,0.0179,0.0169,0.2475,0.2694,0.5053,0.98,298.6529,40.9016,75.8607,6.6313,10.395,6360.0,6609.0,6592.0,True,,-2147483648,3141-544-1  ,1635378410781933568,2073811386779797888,694900,2015.0,298.652871873,0.1483915952,40.9016325607,0.243570579419,2.46420853052,0.284791255182,-0.445867549822,1.13387356298,3.80549788193,0.976875185428,0.0667236670852,0.268363147974,-0.613863885403,-0.0711765512824,0.790100097656,-0.582015216351,-0.828635275364,-0.808847010136,-0.66221678257,0.441341757774,88,88,86,85,2,3,,0.307513688161,105.384521335,True,3.14372801781,9.01338291168,1.95396987692e-05,5,15,False,0.505991756916,0.244089558721,0.226248905063,0.346358835697,-127.361846924,59.7926864624,6.90783309937,-0.625290095806,114,1275228.11364,1130.98241117,10.2608003673,NOT_AVAILABLE,75.8607820567,6.63114431163,316.155407891,59.8334845561,2.56017758531e-05
1155,8043961,Kepler,-1,1,1.5592121,2e-06,54954.555903,0.042481,0.2267,0.1887,0.1249,0.1276,0.5003,0.63,296.7312,43.8411,77.7299,9.3198,10.736,6348.0,6666.0,6620.0,True,,-2147483648,3148-1402-1 ,1635378410781933568,2078813065171726720,1187184,2015.0,296.731282957,0.120763371125,43.8410512251,0.187412703098,1.07690755669,0.25321813156,8.32200430314,1.07276911093,0.0535869890993,0.841250000684,0.398152023554,0.462393403053,-0.659567594528,-0.315771609545,0.792208969593,-0.69924479723,-0.50620675087,-0.854801237583,-0.474381566048,0.4938185215,104,104,104,103,0,1,,0.279196280322,149.917066625,True,2.88485074043,11.2265777588,3.08483067784e-05,5,15,False,0.356315910816,0.282449156046,0.224338769913,0.457924962044,-89.1008377075,-84.8443374634,10.424539566,5.2009806633,120,826512.683569,5758.8516428,10.7316462574,NOT_AVAILABLE,77.7299766496,9.3196413183,315.799545023,63.0931100088,5.50799365266e-05
1171,8553788,Kepler,-1,1,1.6061632,2.1e-06,54954.997634,0.029599,0.1466,0.0276,0.0972,0.0875,0.4984,0.54,289.4288,44.6414,76.0763,14.3569,12.691,8045.0,-9999.0,-9999.0,True,,-2147483648,3133-360-1  ,1635378410781933568,2126954254081453056,1075367,2015.0,289.42877491,0.62932118146,44.6413578565,0.985805693774,0.98774851272,0.600167325444,-1.10413195437,4.77540381815,-15.0976308318,4.30614355284,-0.693942964077,-0.0617825686932,-0.628707766533,0.6702901721,0.160017952323,0.395341068506,-0.723015010357,-0.327523469925,-0.026635767892,-0.849127233028,49,49,49,41,0,8,,1.03371819249,103.813763447,True,10.0686397552,0.93078905344,1.74766955752e-05,5,8,True,0.394283354282,0.765744745731,0.168048962951,0.545906305313,-110.199211121,49.9022216797,10.8454666138,40.4567108154,52,155001.88823,1172.34272056,12.5489275919,NOT_AVAILABLE,76.0762559259,14.3567452841,305.150364359,65.7264890171,2.46317590525e-05
1173,8262223,Kepler,-1,1,1.6130147,2.1e-06,54955.070513,0.025804,0.1558,0.0752,0.0813,0.0842,0.4991,0.53,300.3324,44.1441,79.3047,7.2283,12.146,7596.0,-9999.0,6891.0,True,,-2147483648,3162-1562-1 ,1635378410781933568,2076076140212025216,827139,2015.0,300.332526632,0.302803569681,44.1441358378,0.4544960363,1.93025793006,0.586363792547,-2.25399478022,2.46707792473,2.52436953424,1.98647533493,0.491621881723,0.606820881367,-0.747104525566,-0.396980166435,0.732336461544,-0.685582697392,-0.617600023746,-0.878949522972,-0.475059747696,0.522989928722,87,87,87,79,0,8,,0.997922676473,257.312286898,True,9.72348308563,0.999825954437,2.7059657441e-05,5,15,False,0.39395776391,0.32974550128,0.166313886642,0.362449198961,-104.687843323,-88.1665802002,10.4928340912,9.4335269928,113,235066.046612,1061.68876622,12.0967953055,NOT_AVAILABLE,79.3048058444,7.22804982054,321.215521952,62.2960261236,0.000103409483353
1179,7385478,Kepler,-1,1,1.6554777,2.2e-06,54954.534784,0.02947,0.1901,0.0426,0.0877,0.0728,0.4999,0.54,297.7411,42.9961,77.3468,8.2669,11.471,6477.0,6735.0,5895.0,True,,-2147483648,3145-171-1  ,1635378410781933568,2078531349676832768,728709,2015.0,297.741084659,0.263553363953,42.9961083007,0.299936884651,2.08834173061,0.398477933631,1.03385899943,1.69829942693,5.84544972341,1.37383321793,0.682119071484,0.589582741261,-0.770390033722,-0.687327623367,0.613592207432,-0.721875488758,-0.762167334557,-0.894643247128,-0.566625833511,0.667635381222,79,79,79,77,0,2,,0.5979682678,228.981595222,True,5.8811841011,2.72854304314,2.90433308692e-05,5,13,False,0.241565406322,0.223381087184,0.20108038187,0.486132979393,-112.754379272,-75.5917053223,-27.0194587708,18.3202533722,104,478289.489061,862.837167699,11.3255429716,NOT_AVAILABLE,77.3468974676,8.26676419927,316.537397573,62.0271374929,2.23360980806e-05
1192,9906590,Kepler,-1,1,1.6863376,2.2e-06,54954.659859,0.020608,0.0378,0.0357,0.0534,0.0552,0.4994,0.63,297.5496,46.7828,80.625,10.2393,12.429,6338.0,6585.0,6563.0,False,,-2147483648,3557-121-1  ,1635378410781933568,2080306236321960064,519409,2015.0,297.549624638,0.172977984466,46.7827652464,0.229542734255,1.2106784506,0.300056298845,-3.47075728513,1.16619094864,-5.84802461856,0.745883457639,0.413916826248,0.466121703386,-0.619258642197,-0.211535021663,0.692038357258,-0.637986302376,-0.445869475603,-0.847047865391,-0.168206617236,0.000890030001756,141,141,141,127,0,14,,0.572108380796,170.871534834,True,5.63435935974,2.96888875961,2.18404038606e-05,5,20,False,0.215584039688,0.160679981112,0.0702933967113,0.159795865417,-92.8692779541,68.6535339355,31.1148300171,15.2082262039,156,193861.772117,166.496090181,12.3060396179,NOT_AVAILABLE,80.6250038108,10.2391190836,319.853671472,65.5227010937,3.30097480506e-05
1198,7885570,Kepler,-1,1,1.7293366,2.3e-06,54955.158437,0.03908,0.1643,0.0787,0.1033,0.1021,0.5007,0.58,289.9737,43.6538,75.316,13.5927,11.679,5398.0,5633.0,5682.0,True,,-2147483648,3133-153-1  ,1635378410781933568,2126842859811572352,1928880,2015.0,289.973809883,0.140368116263,43.6539326785,0.201281992756,2.02849303207,0.254012780227,10.4834532844,0.975338117017,25.9447405678,0.642854342555,0.348481357098,0.365131646395,-0.535836577415,-0.241403833032,0.63945376873,-0.591257631779,-0.544983446598,-0.832076311111,-0.230178341269,0.0532874241471,143,143,142,134,1,9,,0.409164881107,193.893595268,True,4.0897898674,5.72975921631,2.79353535007e-05,5,21,False,0.207387760282,0.157379001379,0.0971763730049,0.0688246637583,-97.2285308838,66.4207229614,18.951461792,4.60007667542,166,376546.960041,1158.02168006,11.5852221994,NOT_AVAILABLE,75.316210801,13.5925634403,305.281195057,64.6658606697,4.34415975871e-05
1209,10274218,Kepler,-1,1,1.7641118,2.4e-06,55003.411999,0.11233,0.0176,0.0165,0.2298,0.2837,0.5061,0.95,291.927,47.3471,79.3579,13.9061,10.321,-1.0,-1.0,-1.0,False,,-2147483648,3547-2054-1 ,1635378410781933568,2129124346440400512,2012096,2015.0,291.926907662,0.17279164503,47.3470452918,0.271571760784,1.51787006965,0.314192284654,-10.9404800766,1.12378514161,-9.84135034978,0.814054417272,0.245648488402,0.301185101271,-0.516076743603,-0.117932707071,0.672117710114,-0.548763632774,-0.555365383625,-0.798660457134,-0.218848720193,0.0188358072191,98,98,97,97,1,1,,0.533908633734,433.772495643,True,5.27041244507,3.06343960762,2.64749560301e-05,5,14,False,0.323982745409,0.157610237598,0.188576638699,0.122358843684,-116.135116577,73.5308990479,32.5558319092,-0.67253357172,104,1354723.52067,2196.75202861,10.1951433861,NOT_AVAILABLE,79.3578970903,13.9059868335,311.685536551,67.6384111174,2.18186167414e-05
1212,4850874,Kepler,-1,1,1.775901,2.4e-06,54953.774436,0.097071,0.0395,0.0307,0.2995,0.2576,0.4807,0.94,295.764,39.9034,73.8895,8.0502,12.228,6931.0,7306.0,6177.0,False,,-2147483648,3140-2546-1 ,1635378410781933568,2076324251886697984,1698564,2015.0,295.764072659,0.168611216295,39.9032569651,0.24897838982,2.06875693455,0.325537601514,3.76921760592,1.34723430443,-20.7938437847,1.08810749286,0.434018075466,0.5126927495,-0.703718662262,-0.41714566946,0.748713076115,-0.702891767025,-0.754898369312,-0.878020644188,-0.591872274876,0.576981365681,116,116,116,106,0,10,,0.507159220894,183.600537925,True,5.01610612869,3.8028318882,2.69256488536e-05,5,17,False,0.344516783953,0.130552873015,0.222385361791,0.361680448055,-117.978622437,77.0855865479,2.91811823845,-0.117100410163,133,239408.251249,414.742612129,12.0769222779,NOT_AVAILABLE,73.8895113877,8.04995312906,311.364727543,59.6971636571,6.91589237384e-05
1214,8112013,Kepler,-1,1,1.7905182,2.4e-06,54955.194701,0.022895,0.068,0.0074,0.0694,0.0683,0.5016,0.47,296.556,43.9678,77.7807,9.4916,12.45,6350.0,6589.0,6428.0,True,,-2147483648,3148-750-1  ,1635378410781933568,2078829454772407168,1255695,2015.0,296.555982371,0.242411383625,43.9677661722,0.380709500147,1.69387389435,0.454319237554,0.686786955702,1.7837178857,3.17120487907,1.59717700552,0.404542982578,0.492748707533,-0.687108159065,-0.302802920341,0.71222615242,-0.65407204628,-0.65846157074,-0.846819102764,-0.398966431618,0.456937372684,96,96,96,87,0,9,,0.831943395367,154.75096411,True,8.12501716614,1.41802692413,2.32197235164e-05,5,14,False,0.355739086866,0.252115696669,0.112516053021,0.362611860037,-126.281959534,-86.758895874,11.7453069687,3.37158942223,112,187566.263844,53.6935114205,12.3418832445,NOT_AVAILABLE,77.7807926157,9.49138522382,315.653448352,63.2594323113,4.95446376904e-05
1223,9285587,Kepler,-1,1,1.8119482,2.5e-06,54999.546019,0.097543,0.0115,0.0102,0.2277,0.2874,0.505,0.93,293.7493,45.7617,78.4558,12.0866,12.925,8008.0,-9999.0,-9999.0,False,,-2147483648,3556-2801-1 ,1635378410781933568,2128008513933805568,671791,2015.0,293.749296484,0.19740536968,45.761691252,0.302641158251,1.10157962701,0.379850363498,-7.31772166198,1.49342187369,-11.4849291545,0.95397559575,0.478250980377,0.406838685274,-0.546928286552,-0.254030227661,0.644575595856,-0.622007608414,-0.479885965586,-0.865788221359,-0.0406290851533,-0.0461527444422,96,61,95,59,1,2,,0.668511640485,158.948043072,True,6.55596923828,2.19707083702,1.73768712557e-05,5,17,False,0.296065479517,0.161795377731,0.301476955414,0.241174593568,-101.945739746,-81.5766525269,43.6143074036,8.36784744263,122,119241.34551,130.449059152,12.833702894,NOT_AVAILABLE,78.4558046351,12.0864263476,313.039137744,65.689994323,4.81181901691e-05
1229,2450566,Kepler,-1,1,1.8445871,2.5e-06,55001.553286,0.099698,0.0033,0.0035,0.259,0.2503,0.4982,0.98,293.0363,37.7627,70.9677,8.9128,11.72,6380.0,6608.0,6847.0,False,,-2147483648,3135-100-1  ,1635378410781933568,2051855857557846400,1061418,2015.0,293.036266568,0.212907419119,37.7627219563,0.546255461646,2.39934067725,0.825000506784,-10.1937841842,4.92637982381,-4.5889068701,1.40240277438,0.830354630947,0.834342062473,-0.834070563316,-0.746534407139,0.954560875893,-0.957907259464,-0.841155767441,-0.984387636185,-0.770195782185,0.780601263046,87,87,87,82,0,5,,0.542868813908,260.699553848,True,5.35570287704,3.35009479523,2.81298871414e-05,5,14,False,0.600688934326,0.148110449314,0.322544634342,0.318540036678,-106.227424622,-83.834815979,31.3338069916,-8.28100967407,103,365221.177263,165.698900335,11.6183801837,NOT_AVAILABLE,70.9677102132,8.91261419529,306.122323258,58.3475917349,4.40989783227e-05
1243,2708156,Kepler,-1,1,1.8912721,2.6e-06,54954.335595,0.046299,0.6212,0.0625,0.1266,0.1318,0.5,0.57,290.2871,37.9365,70.1327,10.9292,10.672,11061.0,-9999.0,7223.0,True,,-2147483648,3134-1093-1 ,1635378410781933568,2051296412297472768,1391551,2015.0,290.287117624,0.153288723704,37.9364852336,0.249773552112,1.13008706614,0.301808887643,-0.71004298089,1.18198776464,-6.62017058524,1.05908434763,0.247502103448,0.362611442804,-0.466662466526,-0.272206574678,0.475798636675,-0.495501577854,-0.370049148798,-0.786892414093,-0.220851674676,0.294069886208,86,86,85,83,1,3,,0.526255894733,496.526116695,True,5.19760799408,3.26127481461,2.41296183958e-05,5,13,False,0.525160074234,0.379545122385,0.234363004565,0.274172723293,-102.282958984,88.5599975586,15.0967264175,-5.0578417778,93,1238430.43794,8858.22872706,10.2925910201,NOT_AVAILABLE,70.132731754,10.9289903471,302.204229875,59.1283769212,2.11778382388e-05
1245,4832197,Kepler,1661,1,1.8954655,2.6e-06,54954.965798,0.011438,0.0118,0.0102,0.0324,0.032,0.4997,0.31,290.7381,39.9197,72.1071,11.4814,11.51,6039.0,6338.0,6254.0,False,,-2147483648,3138-1673-1 ,1635378410781933568,2101105663425358080,1352319,2015.0,290.73806517,0.12179918053,39.9196903605,0.25332144525,2.54114770469,0.258022879986,2.47085952545,1.14344738964,12.484361575,1.15671988914,0.51531624794,0.52104729414,-0.647595465183,-0.432486653328,0.514083087444,-0.620707929134,-0.788734614849,-0.873054563999,-0.264024913311,0.435129672289,88,88,88,83,0,5,,0.30375808174,133.200212592,True,3.10924077034,10.113038063,3.24132524838e-05,5,14,False,0.542430043221,0.364784747362,0.288592666388,0.222421184182,-121.98841095,-85.897605896,33.5959320068,-4.25279664993,106,433518.639896,985.541448577,11.4322506252,NOT_AVAILABLE,72.1071581858,11.4812814987,303.987744829,60.9347893715,7.19113961926e-05
1249,5264818,Kepler,-1,1,1.9050502,2.6e-06,54955.233438,0.42461,0.0263,0.0239,0.2229,0.2353,0.529,0.93,288.6266,40.4546,71.8984,13.1686,8.863,9212.0,-9999.0,-9999.0,False,,-2147483648,3125-2505-1 ,1635378410781933568,2101314123957994496,1922705,2015.0,288.626619807,0.248827231399,40.4546169643,0.295677398714,2.31575869214,0.31520047861,12.2923336156,0.52456650968,-2.04950673218,0.485728706535,-0.0716146752238,0.182101428509,-0.0827838629484,-0.177267745137,0.161547854543,-0.248992234468,-0.215664505959,-0.333168447018,-0.158180728555,0.0651432946324,78,78,78,75,0,3,,0.868818321493,637.404365678,True,8.4798078537,1.28969120979,1.81551913556e-05,5,13,False,0.485829502344,0.217934280634,0.249551311135,0.12852191925,-94.2437744141,67.8134536743,27.1280860901,-34.2315406799,93,4799296.47981,6431.76854582,8.82182611484,NOT_AVAILABLE,71.8984395581,13.1683558823,301.06365742,61.899959002,4.42383540814e-05
