##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Aug. 9, 2016, 10:12 a.m.
## Download Date (Y/M/D): 2016/10/17
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;5&quot;,&quot;4&quot;,&quot;1&quot;,&quot;0&quot;,&quot;3&quot;,&quot;2&quot;,&quot;-1&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;sdepth&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;camp&quot;,&quot;pteff&quot;,&quot;ra&quot;,&quot;bjd0&quot;,&quot;flags&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;n&quot;,&quot;pdepth&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;dec&quot;,&quot;koiid&quot;,&quot;keff&quot;,&quot;cteff&quot;,&quot;p&quot;,&quot;sep&quot;,&quot;pwidth&quot;,&quot;swidth&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;ra&quot;:{&quot;max&quot;:360.0,&quot;min&quot;:0.0},&quot;incat1&quot;:true,&quot;kois&quot;:[]}
##
EPIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,
202087553,K2C0,-1,1,9.0029854,0.0050535,56776.817291,0.034761,0.1166,0.0909,0.0201,0.0203,0.5007,0.17,92.6699,20.1651,-1.0000,-1.0000,13.7000,-1.0000,-1.0000,-1.0000,False,
202063160,K2C0,-1,1,9.0713687,0.0050535,56776.045102,0.104109,0.1068,0.0659,0.0642,0.0681,0.5009,0.47,96.6950,16.4589,-1.0000,-1.0000,9.2000,-1.0000,-1.0000,-1.0000,False,
202126825,K2C0,-1,1,9.2058751,0.0050535,56780.795384,0.052212,0.0158,0.0051,0.0297,0.0556,0.5234,0.22,105.6603,19.4666,-1.0000,-1.0000,13.1000,-1.0000,-1.0000,-1.0000,False,
210734337,K2C4,-1,1,9.3685420,0.0019230,2457067.684750,0.068237,0.3656,0.3359,0.0412,0.0336,0.5535,0.26,59.0922,18.8704,-1.0000,-1.0000,11.6830,-1.0000,-1.0000,-1.0000,False,
211920612,K2C5,-1,1,9.4842154,0.0019230,2457139.578820,0.124151,0.8301,0.0882,0.0707,0.0728,0.5001,0.46,130.9839,19.0342,-1.0000,-1.0000,8.4330,-1.0000,-1.0000,-1.0000,False,
205510143,K2C2,-1,1,9.5952228,0.0015784,56901.531438,0.038954,0.0022,-1.0000,0.0511,-1.0000,1.0000,0.44,246.1366,-17.1118,-1.0000,-1.0000,13.8580,-1.0000,-1.0000,-1.0000,False,
210734262,K2C4,-1,1,9.6390000,0.0019230,2457072.093020,0.019385,0.2609,0.1788,0.0114,0.0114,0.4738,0.08,66.1539,18.8692,-1.0000,-1.0000,17.0860,-1.0000,-1.0000,-1.0000,False,
202064549,K2C0,-1,1,9.7634435,0.0050535,56777.798547,0.034124,0.3428,0.0817,0.0171,0.0204,0.5006,0.13,97.6253,28.3875,-1.0000,-1.0000,13.1000,-1.0000,-1.0000,-1.0000,False,
211902535,K2C5,-1,1,9.8117972,0.0019230,2457142.848980,0.053302,0.1439,0.0568,0.0299,0.0310,0.3819,0.20,127.2320,18.7638,-1.0000,-1.0000,10.8800,-1.0000,-1.0000,-1.0000,False,
201390608,K2C1,-1,1,9.8132653,0.0015784,1976.045296,0.024484,0.1602,0.0044,0.0146,0.0273,0.4878,0.10,173.4080,-1.1035,-1.0000,-1.0000,13.3630,-1.0000,-1.0000,-1.0000,False,
211493634,K2C5,-1,1,10.1299434,0.0019230,2457142.869350,0.089839,0.2659,0.1483,0.0500,0.0448,0.4990,0.38,125.0876,13.0485,-1.0000,-1.0000,10.9550,-1.0000,-1.0000,-1.0000,False,
211408138,K2C5,-1,1,10.3379358,0.0019230,2457149.721190,0.057968,0.0756,0.0041,0.0304,0.0327,0.4990,0.21,132.8250,11.7651,-1.0000,-1.0000,12.7400,-1.0000,-1.0000,-1.0000,False,
201530296,K2C1,-1,1,10.3434071,0.0019230,1963.209971,0.019555,0.4131,0.1861,0.0117,0.0303,0.2937,0.13,174.2190,0.9912,-1.0000,-1.0000,13.7680,-1.0000,-1.0000,-1.0000,False,
212163353,K2C5,-1,1,10.3466173,0.0019230,2457146.925710,0.025537,0.0836,0.0519,0.0132,0.0158,0.4986,0.11,134.2130,23.3305,-1.0000,-1.0000,13.5390,-1.0000,-1.0000,-1.0000,False,
211834405,K2C5,-1,1,10.5421797,0.0019230,2457142.430530,0.035441,0.4117,0.2763,0.0175,0.0202,0.4853,0.14,132.3741,17.8042,-1.0000,-1.0000,13.5780,-1.0000,-1.0000,-1.0000,False,
211135350,K2C4,-1,1,10.5959922,0.0022831,2457064.609700,-1,0.0116,0.0016,0.0170,0.0187,0.6623,-1.00,57.8554,25.1629,-1.0000,-1.0000,6.8510,-1.0000,-1.0000,-1.0000,False,
210522228,K2C4,-1,1,10.8093094,0.0022831,2457070.371860,0.152793,0.1312,0.1312,0.0758,0.0241,0.3991,0.45,63.9601,15.7787,-1.0000,-1.0000,12.5860,-1.0000,-1.0000,-1.0000,False,
205919993,K2C3,-1,1,11.0014607,0.0022831,2456993.488960,0.018394,0.0577,0.0541,0.0097,0.0095,0.5516,0.07,336.7446,-17.4245,-1.0000,-1.0000,10.1400,-1.0000,-1.0000,-1.0000,False,
211182027,K2C4,-1,1,11.0234250,0.0022831,2457071.996030,0.440361,0.2565,0.1049,0.1198,0.1102,0.5016,0.59,59.1696,26.0556,-1.0000,-1.0000,11.2840,-1.0000,-1.0000,-1.0000,False,
206066862,K2C3,-1,1,11.0872560,0.0022831,2456977.824930,0.025454,0.1269,0.0202,0.0123,0.0118,0.3848,0.09,338.8611,-12.9695,-1.0000,-1.0000,10.2840,-1.0000,-1.0000,-1.0000,False,
211619120,K2C5,-1,1,11.0919270,0.0022831,2457142.668040,0.092058,0.2012,-1.0000,0.0468,-1.0000,1.0000,0.46,130.4177,14.8015,-1.0000,-1.0000,13.0590,-1.0000,-1.0000,-1.0000,False,
202072451,K2C0,-1,1,11.3085831,0.0073539,56782.912344,0.049416,0.3648,0.3275,0.0327,0.0284,0.5020,0.28,99.4001,17.7924,-1.0000,-1.0000,11.1000,-1.0000,-1.0000,-1.0000,False,
212002525,K2C5,-1,1,11.6161102,0.0022831,2457141.793200,0.013561,0.1448,0.1256,0.0065,0.0064,0.5011,0.05,129.9251,20.2959,-1.0000,-1.0000,17.2510,-1.0000,-1.0000,-1.0000,False,
210654881,K2C4,-1,1,12.1595540,0.0027943,2457064.017160,0.034140,0.1248,0.0645,0.0167,0.0179,0.3578,0.13,58.9603,17.7366,-1.0000,-1.0000,12.6340,-1.0000,-1.0000,-1.0000,False,
202072941,K2C0,-1,1,12.4471806,0.0073539,56783.090036,0.155504,0.5450,0.2804,0.0628,0.1627,0.5037,0.54,96.6667,18.7039,-1.0000,-1.0000,14.8000,-1.0000,-1.0000,-1.0000,False,
206018308,K2C3,-1,1,12.8131385,0.0027943,2456982.752700,-1,-0.0007,-1.0000,0.1243,-1.0000,1.0000,-1.00,338.8868,-14.2945,-1.0000,-1.0000,11.9570,-1.0000,-1.0000,-1.0000,False,
202126887,K2C0,-1,1,12.8557000,0.0073539,56777.255700,0.027792,0.0276,-1.0000,0.0100,-1.0000,1.0000,0.07,99.3805,26.7866,-1.0000,-1.0000,13.0000,-1.0000,-1.0000,-1.0000,False,
206066909,K2C3,-1,1,12.9286040,0.0027943,2456982.078400,0.029105,0.2080,0.0351,0.0132,0.0230,0.6873,0.09,337.7050,-12.9683,-1.0000,-1.0000,12.3690,-1.0000,-1.0000,-1.0000,False,
211155479,K2C4,-1,1,13.0610250,0.0027943,2457064.282810,0.048266,0.2482,0.1738,0.0188,0.0190,0.4126,0.13,58.2809,25.5354,-1.0000,-1.0000,8.9070,-1.0000,-1.0000,-1.0000,False,
206042054,K2C3,-1,1,13.4000000,0.0038107,2456990.700300,-1,-0.0013,-1.0000,0.1278,-1.0000,1.0000,-1.00,332.3845,-13.6355,-1.0000,-1.0000,11.3680,-1.0000,-1.0000,-1.0000,False,
202062154,K2C0,-1,1,13.6435000,0.0073539,56777.090000,-1,0.2663,0.1757,0.1478,0.2939,0.4981,0.84,93.6438,18.4742,-1.0000,-1.0000,11.1000,-1.0000,-1.0000,-1.0000,False,
211385544,K2C5,-1,1,13.6995606,0.0027943,2457177.307610,0.027332,0.0304,0.0097,0.0097,0.0156,0.7271,0.07,130.0083,11.4125,-1.0000,-1.0000,15.0100,-1.0000,-1.0000,-1.0000,False,
205992585,K2C3,-1,1,13.8576000,0.0038107,2456988.037580,0.078203,0.1684,0.1495,0.0279,0.0285,0.4993,0.26,331.1976,-15.0373,-1.0000,-1.0000,13.8350,-1.0000,-1.0000,-1.0000,False,
211409299,K2C5,-1,1,13.9189120,0.0027943,2457149.649810,0.033095,0.1163,0.1017,0.0132,0.0113,0.5903,0.09,130.9255,11.7826,-1.0000,-1.0000,11.9510,-1.0000,-1.0000,-1.0000,False,
211586814,K2C5,-1,1,14.1099887,0.0027943,2457143.686580,0.110845,0.2179,0.1765,0.0407,0.0222,0.4158,0.30,124.6797,14.3614,-1.0000,-1.0000,12.2380,-1.0000,-1.0000,-1.0000,False,
211342524,K2C5,-1,1,14.4485640,0.0027943,2457149.367050,0.024200,0.0355,-1.0000,0.0097,-1.0000,1.0000,0.07,128.0987,10.6772,-1.0000,-1.0000,12.4060,-1.0000,-1.0000,-1.0000,False,
202072485,K2C0,-1,1,14.6300000,0.0073539,56776.246900,0.041834,0.2207,0.0378,0.0138,0.0322,0.3338,0.09,102.1893,15.9912,-1.0000,-1.0000,10.9000,-1.0000,-1.0000,-1.0000,False,
204026146,K2C2,-1,1,14.6998249,0.0027943,56906.751456,0.100149,0.2472,0.1058,0.0439,0.0405,0.5065,0.33,239.3623,-23.9601,-1.0000,-1.0000,12.8500,-1.0000,-1.0000,-1.0000,False,
211567126,K2C5,-1,1,14.8703814,0.0038107,2457149.674610,0.067507,0.0995,0.1108,0.0239,0.0226,0.4998,0.21,123.5070,14.0838,-1.0000,-1.0000,10.0320,-1.0000,-1.0000,-1.0000,False,
211430148,K2C5,-1,1,15.0907567,0.0038107,2457145.278620,0.026802,0.3654,0.1348,0.0099,0.0198,0.3436,0.07,130.1641,12.0954,-1.0000,-1.0000,14.8920,-1.0000,-1.0000,-1.0000,False,
212137767,K2C5,-1,1,15.1779513,0.0038107,2457148.253630,0.088920,0.0765,0.0751,0.0327,0.0331,0.5626,0.21,133.6251,22.7754,-1.0000,-1.0000,12.7710,-1.0000,-1.0000,-1.0000,False,
210668314,K2C4,-1,1,15.5797180,0.0038107,2457068.001050,0.024432,0.1897,0.0121,0.0081,0.0121,0.4279,0.06,53.0159,17.9198,-1.0000,-1.0000,12.9340,-1.0000,-1.0000,-1.0000,False,
205485891,K2C2,-1,1,15.5859700,0.0038107,56904.374831,0.040770,0.2818,0.2266,0.0178,0.0143,0.6482,0.15,244.7545,-17.2735,-1.0000,-1.0000,12.3990,-1.0000,-1.0000,-1.0000,False,
210576234,K2C4,-1,1,15.9629790,0.0038107,2457071.678850,0.032202,0.0248,0.0159,0.0115,0.0080,0.4036,0.09,53.7726,16.6154,-1.0000,-1.0000,11.6030,-1.0000,-1.0000,-1.0000,False,
202060523,K2C0,-1,1,16.4090275,0.0073539,56780.269498,0.023884,0.0437,-1.0000,0.0165,-1.0000,1.0000,0.13,94.9868,23.7393,-1.0000,-1.0000,10.0000,-1.0000,-1.0000,-1.0000,False,
202060551,K2C0,-1,1,16.4969929,0.0073539,56779.198905,0.070283,0.0956,0.0234,0.0239,0.0241,0.5151,0.17,91.7561,23.1898,-1.0000,-1.0000,10.2000,-1.0000,-1.0000,-1.0000,False,
202843085,K2C2,-1,1,16.4971649,0.0038107,56893.837897,0.077321,0.3650,0.3223,0.0251,0.0292,0.4477,0.27,250.8244,-28.1619,-1.0000,-1.0000,11.7970,-1.0000,-1.0000,-1.0000,False,
205145448,K2C2,-1,1,16.6226813,0.0038107,56902.258905,0.020616,0.0365,-1.0000,0.0065,-1.0000,1.0000,0.04,248.4486,-19.1778,-1.0000,-1.0000,13.6510,-1.0000,-1.0000,-1.0000,False,
212110007,K2C5,-1,1,16.7096369,0.0038107,2457144.682880,0.019989,0.0381,0.0028,0.0062,0.0070,0.4379,0.04,133.3110,22.2190,-1.0000,-1.0000,14.2450,-1.0000,-1.0000,-1.0000,False,
201173390,K2C1,-1,1,16.9986087,0.0038107,2012.898327,0.101393,0.0395,0.0063,0.0308,0.0288,0.4952,0.22,169.1629,-4.7352,-1.0000,-1.0000,12.9640,-1.0000,-1.0000,-1.0000,False,
211987231,K2C5,-1,1,17.0349758,0.0038107,2457141.817870,0.014360,0.0195,-1.0000,0.0054,-1.0000,1.0000,0.03,137.3830,20.0482,-1.0000,-1.0000,11.6800,-1.0000,-1.0000,-1.0000,False,
211563123,K2C5,-1,1,17.3229520,0.0038107,2457145.393160,0.052801,0.3396,0.0426,0.0169,0.0302,0.5896,0.12,131.1290,14.0265,-1.0000,-1.0000,12.5830,-1.0000,-1.0000,-1.0000,False,
211041532,K2C4,-1,1,17.3777230,0.0050535,2457075.388120,0.037999,0.0447,0.0051,0.0121,0.0105,0.7282,0.08,55.0518,23.6342,-1.0000,-1.0000,11.4310,-1.0000,-1.0000,-1.0000,False,
206543223,K2C3,-1,1,17.8132528,0.0050535,2456988.771730,0.021953,0.0493,-1.0000,0.0063,-1.0000,1.0000,0.03,336.0112,-3.9544,-1.0000,-1.0000,11.4870,-1.0000,-1.0000,-1.0000,False,
201705526,K2C1,-1,1,18.0940915,0.0038107,2012.626359,0.035573,0.0475,-1.0000,0.0118,-1.0000,1.0000,0.08,172.3858,3.7321,-1.0000,-1.0000,9.9380,-1.0000,-1.0000,-1.0000,False,
202064080,K2C0,-1,1,18.6700000,-1,56783.860700,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.00,92.8172,22.5856,-1.0000,-1.0000,11.4000,-1.0000,-1.0000,-1.0000,False,
210530173,K2C4,-1,1,18.8437660,-1,2457080.458580,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.00,59.4144,15.9046,-1.0000,-1.0000,12.8470,-1.0000,-1.0000,-1.0000,False,
202122545,K2C0,-1,1,19.2700000,-1,56783.891800,0.031614,0.3272,0.0538,0.0071,0.0118,0.2450,0.04,98.0992,25.1189,-1.0000,-1.0000,13.3000,-1.0000,-1.0000,-1.0000,False,
205990339,K2C3,-1,1,19.4256000,0.0050535,2456992.140650,0.016466,0.0913,-1.0000,0.0054,-1.0000,1.0000,0.13,330.9714,-15.1065,-1.0000,-1.0000,16.7680,-1.0000,-1.0000,-1.0000,False,
211394147,K2C5,-1,1,19.5069087,0.0050535,2457147.134830,0.037485,0.1696,0.0408,0.0106,0.0079,0.6821,0.08,132.7465,11.5515,-1.0000,-1.0000,14.8280,-1.0000,-1.0000,-1.0000,False,
202091278,K2C0,-1,1,19.8183000,-1,56781.404100,0.075063,0.1717,0.1164,0.0208,0.0216,0.5004,0.18,103.4598,25.6646,-1.0000,-1.0000,11.7000,-1.0000,-1.0000,-1.0000,False,
202072430,K2C0,-1,1,20.0076182,-1,56776.982000,0.047836,0.4204,0.1789,0.0137,0.0173,0.8683,0.11,100.1022,15.1424,-1.0000,-1.0000,10.9000,-1.0000,-1.0000,-1.0000,False,
211442297,K2C5,-1,1,20.2749881,0.0050535,2457177.429850,0.029238,0.0179,-1.0000,0.0083,-1.0000,1.0000,0.06,126.5534,12.2819,-1.0000,-1.0000,13.1920,-1.0000,-1.0000,-1.0000,False,
211509553,K2C5,-1,1,20.3610414,0.0050535,2457151.406860,0.026254,0.0412,-1.0000,0.0078,-1.0000,1.0000,0.05,135.0198,13.2739,-1.0000,-1.0000,15.7250,-1.0000,-1.0000,-1.0000,False,
210501149,K2C4,-1,1,20.7438930,0.0050535,2457078.215230,0.095629,0.1275,0.0051,0.0237,0.0275,0.5008,0.16,58.3446,15.4320,-1.0000,-1.0000,13.2570,-1.0000,-1.0000,-1.0000,False,
202091404,K2C0,-1,1,21.0842013,-1,56782.904577,0.058063,0.2204,0.1414,0.0156,0.0256,0.8207,0.11,98.7545,18.1772,-1.0000,-1.0000,9.6000,-1.0000,-1.0000,-1.0000,False,
202064253,K2C0,-1,1,21.1403000,-1,56777.993000,0.034249,0.0458,-1.0000,0.0088,-1.0000,1.0000,0.06,91.5042,22.8918,-1.0000,-1.0000,12.3000,-1.0000,-1.0000,-1.0000,False,
206433263,K2C3,-1,1,21.1847360,0.0050535,2456981.373750,0.066249,0.2317,0.1727,0.0183,0.0134,0.4822,0.14,339.0022,-6.0805,-1.0000,-1.0000,12.0180,-1.0000,-1.0000,-1.0000,False,
201379113,K2C1,-1,1,21.2140704,0.0050535,2005.075135,0.023071,0.0044,0.0086,0.0014,0.0302,0.3779,0.51,170.3500,-1.2764,-1.0000,-1.0000,14.7560,-1.0000,-1.0000,-1.0000,False,
210562330,K2C4,-1,1,21.3804242,0.0050535,2457071.045600,0.024519,0.3126,-1.0000,0.0041,-1.0000,1.0000,0.02,55.8433,16.4061,-1.0000,-1.0000,11.2240,-1.0000,-1.0000,-1.0000,False,
202073035,K2C0,-1,1,21.4100000,-1,56778.590000,2.455078,0.0631,0.0636,0.2231,0.2097,0.5005,0.83,103.9375,20.5033,-1.0000,-1.0000,12.2000,-1.0000,-1.0000,-1.0000,False,
201160323,K2C1,-1,1,22.2727586,0.0050535,1975.972148,0.277708,0.0020,0.1740,0.0411,0.0091,0.4117,0.03,175.7146,-5.0488,-1.0000,-1.0000,18.2380,-1.0000,-1.0000,-1.0000,False,
201723461,K2C1,-1,1,22.7282016,0.0050535,2009.725634,0.025148,-0.0008,0.0226,0.0234,0.0319,0.3560,0.53,170.2869,4.0397,-1.0000,-1.0000,14.9130,-1.0000,-1.0000,-1.0000,False,
202674012,K2C2,-1,1,23.3103761,0.0050535,56909.348284,0.079693,0.1828,0.1525,0.0250,0.0260,0.5014,0.24,249.7642,-28.7871,-1.0000,-1.0000,9.7720,-1.0000,-1.0000,-1.0000,False,
206288770,K2C3,-1,1,24.7534000,0.0073539,2456993.029900,0.039163,0.1943,0.0148,0.0088,0.0128,0.6795,0.06,334.2661,-8.4131,-1.0000,-1.0000,12.4500,-1.0000,-1.0000,-1.0000,False,
210766835,K2C4,-1,1,24.7789230,0.0073539,2457082.106000,0.079757,0.0890,0.0303,0.0185,0.0174,0.5406,0.13,58.4318,19.3653,-1.0000,-1.0000,13.5420,-1.0000,-1.0000,-1.0000,False,
210744674,K2C4,-1,1,25.2202792,0.0073539,2457065.917780,0.022002,0.0312,-1.0000,0.0054,-1.0000,1.0000,0.03,65.8590,19.0275,-1.0000,-1.0000,12.8940,-1.0000,-1.0000,-1.0000,False,
202086225,K2C0,-1,1,25.6485373,-1,56778.942544,0.050808,0.3888,0.0539,0.0117,0.0100,0.4814,0.08,96.3083,20.7710,-1.0000,-1.0000,12.3000,-1.0000,-1.0000,-1.0000,False,
210451200,K2C4,-1,1,25.9383470,0.0073539,2457084.497710,0.141601,0.0127,0.0015,0.0312,0.0384,0.5184,0.22,54.4559,14.5441,-1.0000,-1.0000,12.8120,-1.0000,-1.0000,-1.0000,False,
201779067,K2C1,-1,1,27.2440004,0.0073539,1978.081419,0.040018,0.0358,-1.0000,0.0088,-1.0000,1.0000,0.06,168.5427,4.9881,-1.0000,-1.0000,11.1190,-1.0000,-1.0000,-1.0000,False,
211770867,K2C5,-1,1,27.6897121,0.0073539,2457147.874950,0.060276,0.0237,0.0006,0.0121,0.0130,0.3997,0.08,123.0227,16.9030,-1.0000,-1.0000,12.1790,-1.0000,-1.0000,-1.0000,False,
210832801,K2C4,-1,1,28.0224390,0.0073539,2457078.155820,0.045035,0.4028,0.3245,0.0092,0.0384,0.3941,0.10,53.9724,20.3688,-1.0000,-1.0000,10.5650,-1.0000,-1.0000,-1.0000,False,
210391114,K2C4,-1,1,29.2026530,0.0073539,2457072.976390,0.030202,0.1504,0.0170,0.0056,0.0085,0.2747,0.03,56.4038,13.2573,-1.0000,-1.0000,12.4560,-1.0000,-1.0000,-1.0000,False,
206082454,K2C3,-1,1,29.5752000,0.0073539,2456993.581500,0.048649,0.0013,-1.0000,0.0084,-1.0000,1.0000,0.06,335.3084,-12.5569,-1.0000,-1.0000,12.3080,-1.0000,-1.0000,-1.0000,False,
203610780,K2C2,-1,1,29.5942394,0.0073539,56915.578521,0.058960,0.1396,0.0190,0.0106,0.0151,0.4818,0.08,252.8412,-25.5514,-1.0000,-1.0000,12.2360,-1.0000,-1.0000,-1.0000,False,
203919499,K2C2,-1,1,30.2899127,0.0073539,56889.030346,0.035711,0.0464,0.0329,0.0072,0.0082,0.2047,0.08,251.5423,-24.4147,-1.0000,-1.0000,12.1180,-1.0000,-1.0000,-1.0000,False,
206212261,K2C3,-1,1,30.9645080,0.0073539,2456995.032000,0.088385,0.1056,0.0155,0.0160,0.0151,0.5247,0.12,332.2068,-9.5634,-1.0000,-1.0000,12.6990,-1.0000,-1.0000,-1.0000,False,
211617231,K2C5,-1,1,31.0259240,0.0073539,2457165.866270,0.107869,0.1620,0.0657,0.0195,0.0321,0.2912,0.13,135.2808,14.7754,-1.0000,-1.0000,14.1420,-1.0000,-1.0000,-1.0000,False,
206075677,K2C3,-1,1,31.0466080,0.0073539,2456987.227350,0.032933,0.2657,0.0060,0.0071,0.0118,0.5679,0.04,338.9230,-12.7352,-1.0000,-1.0000,12.3090,-1.0000,-1.0000,-1.0000,False,
210779706,K2C4,-1,1,31.4551110,0.0073539,2457082.263570,0.033058,0.2153,-1.0000,0.0064,-1.0000,1.0000,0.04,66.3103,19.5616,-1.0000,-1.0000,12.6590,-1.0000,-1.0000,-1.0000,False,
210879084,K2C4,-1,1,31.4960100,0.0073539,2457074.324890,0.058958,0.1021,0.0990,0.0113,0.0085,0.8655,0.08,56.5997,21.0664,-1.0000,-1.0000,12.6830,-1.0000,-1.0000,-1.0000,False,
210974364,K2C4,-1,1,32.7390000,-1,57068.747400,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.02,55.6138,22.5736,-1.0000,-1.0000,14.9010,-1.0000,-1.0000,-1.0000,False,
201790675,K2C1,-1,1,33.8303564,0.0073539,1964.274789,0.022679,0.4277,0.2285,0.0052,0.0051,0.3112,0.11,170.9447,5.1977,-1.0000,-1.0000,14.9550,-1.0000,-1.0000,-1.0000,False,
204407880,K2C2,-1,1,34.3678446,0.0073539,56917.709129,0.053145,0.1118,0.0331,0.0087,0.0191,0.7173,0.06,238.7984,-22.4544,-1.0000,-1.0000,12.1420,-1.0000,-1.0000,-1.0000,False,
211772227,K2C5,-1,1,34.9589795,0.0073539,2457147.589180,0.015952,0.0077,0.0049,0.0029,0.0053,0.2769,0.02,126.4094,16.9225,-1.0000,-1.0000,14.1830,-1.0000,-1.0000,-1.0000,False,
201648133,K2C1,-1,1,35.0200000,0.0073539,1972.476466,0.060683,0.0017,0.0948,0.0204,0.0242,0.5075,0.16,167.8894,2.7870,-1.0000,-1.0000,10.1380,-1.0000,-1.0000,-1.0000,False,
203728604,K2C2,-1,1,36.1500000,-1,56899.853500,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.13,252.2849,-25.1420,-1.0000,-1.0000,10.5620,-1.0000,-1.0000,-1.0000,False,
211509975,K2C5,-1,1,36.2244698,0.0073539,2457161.207040,0.019452,0.2899,-1.0000,0.0040,-1.0000,1.0000,0.02,127.6164,13.2797,-1.0000,-1.0000,15.4930,-1.0000,-1.0000,-1.0000,False,
211564796,K2C5,-1,1,36.5311487,0.0073539,2457160.638170,0.046424,0.1999,0.0418,0.0074,0.0112,0.3332,0.05,128.9386,14.0504,-1.0000,-1.0000,14.2260,-1.0000,-1.0000,-1.0000,False,
211036449,K2C4,-1,1,38.1158180,-1,2457074.574210,0.032511,0.2680,0.1008,0.0048,0.0148,0.8545,0.03,53.4565,23.5518,-1.0000,-1.0000,9.6620,-1.0000,-1.0000,-1.0000,False,
211391083,K2C5,-1,1,39.2314234,-1,2457150.429900,0.032563,0.4123,0.2138,0.0047,0.0238,0.7501,0.03,133.6861,11.5015,-1.0000,-1.0000,10.4320,-1.0000,-1.0000,-1.0000,False,
211075914,K2C4,-1,1,42.8000000,-1,57099.231435,0.021759,0.2296,0.0327,0.0029,0.0031,0.3207,0.01,56.7305,24.1880,-1.0000,-1.0000,16.2660,-1.0000,-1.0000,-1.0000,False,
201246763,K2C1,-1,1,43.6630000,-1,1962.932724,0.571311,0.0573,-1.0000,0.1256,-1.0000,1.0000,0.14,179.5248,-3.2578,-1.0000,-1.0000,11.9280,-1.0000,-1.0000,-1.0000,False,
211972744,K2C5,-1,1,45.9241884,-1,2457135.410620,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.05,131.3584,19.8205,-1.0000,-1.0000,9.7920,-1.0000,-1.0000,-1.0000,False,
205947214,K2C3,-1,1,54.1873499,-1,2456983.712550,0.022145,0.1119,-1.0000,0.0037,-1.0000,1.0000,0.02,334.6166,-16.4609,-1.0000,-1.0000,16.1210,-1.0000,-1.0000,-1.0000,False,
211075893,K2C4,-1,1,100,-1,2457086.788610,0.083760,0.1334,-1.0000,0.0048,-1.0000,1.0000,0.10,57.5559,24.1876,-1.0000,-1.0000,17.7290,-1.0000,-1.0000,-1.0000,False,
212152316,K2C5,-1,1,100,-1,2457207.168220,0.201612,0.0625,0.0019,0.0121,0.2111,0.5311,0.08,130.0840,23.0834,-1.0000,-1.0000,10.3110,-1.0000,-1.0000,-1.0000,False,
211924561,K2C5,-1,1,100,-1,2457179.902490,0.020550,0.0019,-1.0000,0.0010,-1.0000,1.0000,0.00,132.6525,19.0914,-1.0000,-1.0000,10.7510,-1.0000,-1.0000,-1.0000,False,
211490542,K2C5,-1,1,100,-1,2457183.852260,0.054025,0.0769,0.0081,0.0034,0.0033,0.9236,0.02,127.3667,13.0028,-1.0000,-1.0000,12.9030,-1.0000,-1.0000,-1.0000,False,
205936222,K2C3,-1,1,100,-1,2456985.776700,0.032474,0.3027,-1.0000,0.0018,-1.0000,1.0000,0.00,340.4746,-16.8338,-1.0000,-1.0000,12.0940,-1.0000,-1.0000,-1.0000,False,
211995462,K2C5,-1,1,100,-1,2457203.276080,0.072585,0.2478,-1.0000,0.0037,-1.0000,1.0000,0.01,130.3332,20.1804,-1.0000,-1.0000,12.9620,-1.0000,-1.0000,-1.0000,False,
211498244,K2C5,-1,1,100,-1,2457154.546040,0.041442,0.0936,-1.0000,0.0025,-1.0000,1.0000,0.01,123.6233,13.1149,-1.0000,-1.0000,11.8820,-1.0000,-1.0000,-1.0000,False,
212012030,K2C5,-1,1,100,-1,2457174.466850,0.026902,0.2051,-1.0000,0.0015,-1.0000,1.0000,0.00,124.4334,20.4535,-1.0000,-1.0000,13.0780,-1.0000,-1.0000,-1.0000,False,
211894612,K2C5,-1,1,100,-1,2457182.925820,0.051204,0.0427,-1.0000,0.0031,-1.0000,1.0000,0.01,127.0036,18.6470,-1.0000,-1.0000,12.7670,-1.0000,-1.0000,-1.0000,False,
211489484,K2C5,-1,1,100,-1,2457192.620690,0.029078,0.1034,0.0499,0.0015,0.0018,0.1598,0.00,126.0227,12.9879,-1.0000,-1.0000,15.9940,-1.0000,-1.0000,-1.0000,False,

